ABICode,ProductClass,Manufacturer,Model,Trim,FullDescription,EngineCapacity,EngineSize,StartYear,EndYear,NumberOfDoors,BodyShape,FuelType,Transmission,LiabilityCategory,LCVBody,GrossWeight,MaxValue,SecurityDeviceCategory,GreyImport,LiabilitySubCategory,Status,EffectiveDate,BodyStyle,EngineDescription,ShortDescription,SequenceNumber
82740107,BI,Beeline,Tapo Rs,Moped,Beeline             Tapo Rs                                  Moped                          49CC Petrol,49CC,49,2015,2016,0,Moped,Petrol,Automatic,0,,0,0,,N,,,NULL,Moped,49CC Petrol,Beeline             Tapo Rs,0
82750001,BI,Tamoretti,125 Urban,Scooter,Tamoretti           125 Urban                                Scooter                        124CC Petrol,124CC,124,2006,2015,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Tamoretti           125 Urban,0
82750002,BI,Tamoretti,125 Stealth,Scooter,Tamoretti           125 Stealth                              Scooter                        124CC Petrol,124CC,124,2006,2015,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Tamoretti           125 Stealth,0
82750003,BI,Tamoretti,125 Retro,Scooter,Tamoretti           125 Retro                                Scooter                        124CC Petrol,124CC,124,2006,2015,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Tamoretti           125 Retro,0
82750004,BI,Tamoretti,50 Urban,Scooter,Tamoretti           50 Urban                                 Scooter                        49CC Petrol,49CC,49,2006,2015,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Tamoretti           50 Urban,0
82750005,BI,Tamoretti,50 Retro,Scooter,Tamoretti           50 Retro                                 Scooter                        49CC Petrol,49CC,49,2006,2015,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Tamoretti           50 Retro,0
82750006,BI,Tamoretti,50 Stealth,Scooter,Tamoretti           50 Stealth                               Scooter                        49CC Petrol,49CC,49,2006,2015,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Tamoretti           50 Stealth,0
82760001,BI,Motorhispania,RX125R,Sports,Motorhispania       RX125R                                   Sports                         125CC Petrol,125CC,125,2008,2016,0,Sports,Petrol,Manual,0,,0,0,,N,,,NULL,Sports,125CC Petrol,Motorhispania       RX125R,0
82770001,BI,Swei Swen,Crooza City 2000,Scooter,Swei Swen           Crooza City 2000                         Scooter                        0CC Electric,0CC,0,2008,2016,0,Scooter,Electric,Automatic,0,,0,0,,N,,,NULL,Scooter,0CC Electric,Swei Swen           Crooza City 2000,0
82780001,BI,Blata,Motard 125,Trail/dual-purpose,Blata               Motard 125                               Trail/dual-purpose             124CC Petrol,124CC,124,2008,2016,0,Trail/dual,Petrol,Manual,0,,0,0,,N,,,NULL,Trail/dual-purp,124CC Petrol,Blata               Motard 125,0
82780002,BI,Blata,Enduro 125,Enduro,Blata               Enduro 125                               Enduro                         124CC Petrol,124CC,124,2008,2016,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,124CC Petrol,Blata               Enduro 125,0
82790001,BI,Wangye,WY125T-23,Scooter,Wangye              WY125T-23                                Scooter                        124CC Petrol,124CC,124,2008,2016,0,Scooter,Petrol,Manual,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Wangye              WY125T-23,0
82800001,BI,Zero Motorcycles,Zero S,Roadster,Zero Motorcycles    Zero S                                   Roadster                       0CC Electric,0CC,0,2009,2013,0,Roadster,Electric,Automatic,0,,0,0,,N,,,NULL,Roadster,0CC Electric,Zero Motorcycles    Zero S,0
82800101,BI,Zero Motorcycles,Zero Ds ZF9,Dual Purpose,Zero Motorcycles    Zero Ds ZF9                              Dual Purpose                   0CC Electric,0CC,0,2012,2013,0,Dual Purpo,Electric,Manual,0,,0,0,,N,,,NULL,Dual Purpose,0CC Electric,Zero Motorcycles    Zero Ds ZF9,0
82800102,BI,Zero Motorcycles,Zero S ZF6,Roadster,Zero Motorcycles    Zero S ZF6                               Roadster                       0CC Electric,0CC,0,2012,2012,0,Roadster,Electric,Manual,0,,0,0,,N,,,NULL,Roadster,0CC Electric,Zero Motorcycles    Zero S ZF6,0
82800103,BI,Zero Motorcycles,Zero Xu,Dual Purpose,Zero Motorcycles    Zero Xu                                  Dual Purpose                   0CC Electric,0CC,0,2012,2013,0,Dual Purpo,Electric,Manual,0,,0,0,,N,,,NULL,Dual Purpose,0CC Electric,Zero Motorcycles    Zero Xu,0
82800104,BI,Zero Motorcycles,Zero X,Dual Purpose,Zero Motorcycles    Zero X                                   Dual Purpose                   0CC Electric,0CC,0,2012,2013,0,Dual Purpo,Electric,Manual,0,,0,0,,N,,,NULL,Dual Purpose,0CC Electric,Zero Motorcycles    Zero X,0
82800105,BI,Zero Motorcycles,Zero Mx,Trail,Zero Motorcycles    Zero Mx                                  Trail                          0CC Electric,0CC,0,2012,2013,0,Trail,Electric,Manual,0,,0,0,,N,,,NULL,Trail,0CC Electric,Zero Motorcycles    Zero Mx,0
82800106,BI,Zero Motorcycles,Zero Ds ZF6,Dual Purpose,Zero Motorcycles    Zero Ds ZF6                              Dual Purpose                   0CC Electric,0CC,0,2012,2013,0,Dual Purpo,Electric,Manual,0,,0,0,,N,,,NULL,Dual Purpose,0CC Electric,Zero Motorcycles    Zero Ds ZF6,0
82800108,BI,Zero Motorcycles,Zero S ZF9,Roadster,Zero Motorcycles    Zero S ZF9                               Roadster                       0CC Electric,0CC,0,2012,2012,0,Roadster,Electric,Manual,0,,0,0,,N,,,NULL,Roadster,0CC Electric,Zero Motorcycles    Zero S ZF9,0
82800109,BI,Zero Motorcycles,Zero Fx,Enduro,Zero Motorcycles    Zero Fx                                  Enduro                         0CC Electric,0CC,0,2012,2013,0,Enduro,Electric,Manual,0,,0,0,,N,,,NULL,Enduro,0CC Electric,Zero Motorcycles    Zero Fx,0
82800110,BI,Zero Motorcycles,Sr,Sports,Zero Motorcycles    Sr                                       Sports                         0CC Electric,0CC,0,2015,2015,0,Sports,Electric,Automatic,0,,0,0,,N,,,NULL,Sports,0CC Electric,Zero Motorcycles    Sr,0
82800111,BI,Zero Motorcycles,S ZF9.8,Roadster,Zero Motorcycles    S ZF9.8                                  Roadster                       0CC Electric,0CC,0,2016,2016,0,Roadster,Electric,Automatic,0,,0,0,,N,,,NULL,Roadster,0CC Electric,Zero Motorcycles    S ZF9.8,0
82800112,BI,Zero Motorcycles,S ZF13.0 (plus Power Tank),Roadster,Zero Motorcycles    S ZF13.0 (plus Power Tank)               Roadster                       0CC Electric,0CC,0,2016,2016,0,Roadster,Electric,Automatic,0,,0,0,,N,,,NULL,Roadster,0CC Electric,Zero Motorcycles    S ZF13.0 (plus Power Tank),0
82800113,BI,Zero Motorcycles,S ZF13.0,Roadster,Zero Motorcycles    S ZF13.0                                 Roadster                       0CC Electric,0CC,0,2016,2016,0,Roadster,Electric,Automatic,0,,0,0,,N,,,NULL,Roadster,0CC Electric,Zero Motorcycles    S ZF13.0,0
82800114,BI,Zero Motorcycles,Sr ZF13.0,Sports,Zero Motorcycles    Sr ZF13.0                                Sports                         0CC Electric,0CC,0,2016,2016,0,Sports,Electric,Automatic,0,,0,0,,N,,,NULL,Sports,0CC Electric,Zero Motorcycles    Sr ZF13.0,0
82800115,BI,Zero Motorcycles,Sr ZF13.0 (plus Power Tank),Sports,Zero Motorcycles    Sr ZF13.0 (plus Power Tank)              Sports                         0CC Electric,0CC,0,2016,2016,0,Sports,Electric,Automatic,0,,0,0,,N,,,NULL,Sports,0CC Electric,Zero Motorcycles    Sr ZF13.0 (plus Power Tank),0
82800116,BI,Zero Motorcycles,Ds ZF13.0 (plus Power Tank),Dual Purpose,Zero Motorcycles    Ds ZF13.0 (plus Power Tank)              Dual Purpose                   0CC Electric,0CC,0,2016,2016,0,Dual Purpo,Electric,Automatic,0,,0,0,,N,,,NULL,Dual Purpose,0CC Electric,Zero Motorcycles    Ds ZF13.0 (plus Power Tank),0
82800117,BI,Zero Motorcycles,Ds ZF13.0,Dual Purpose,Zero Motorcycles    Ds ZF13.0                                Dual Purpose                   0CC Electric,0CC,0,2016,2016,0,Dual Purpo,Electric,Automatic,0,,0,0,,N,,,NULL,Dual Purpose,0CC Electric,Zero Motorcycles    Ds ZF13.0,0
82800118,BI,Zero Motorcycles,Ds ZF9.8,Dual Purpose,Zero Motorcycles    Ds ZF9.8                                 Dual Purpose                   0CC Electric,0CC,0,2016,2016,0,Dual Purpo,Electric,Automatic,0,,0,0,,N,,,NULL,Dual Purpose,0CC Electric,Zero Motorcycles    Ds ZF9.8,0
82800119,BI,Zero Motorcycles,Dsr ZF13.0,Dual Purpose,Zero Motorcycles    Dsr ZF13.0                               Dual Purpose                   0CC Electric,0CC,0,2016,2016,0,Dual Purpo,Electric,Automatic,0,,0,0,,N,,,NULL,Dual Purpose,0CC Electric,Zero Motorcycles    Dsr ZF13.0,0
82800120,BI,Zero Motorcycles,Dsr ZF13.0 (plus Power Tank),Dual Purpose,Zero Motorcycles    Dsr ZF13.0 (plus Power Tank)             Dual Purpose                   0CC Electric,0CC,0,2016,2016,0,Dual Purpo,Electric,Automatic,0,,0,0,,N,,,NULL,Dual Purpose,0CC Electric,Zero Motorcycles    Dsr ZF13.0 (plus Power Tank),0
82800121,BI,Zero Motorcycles,Fx ZF6.5,Enduro,Zero Motorcycles    Fx ZF6.5                                 Enduro                         0CC Electric,0CC,0,2016,2016,0,Enduro,Electric,Automatic,0,,0,0,,N,,,NULL,Enduro,0CC Electric,Zero Motorcycles    Fx ZF6.5,0
82800122,BI,Zero Motorcycles,Fx ZF3.3,Enduro,Zero Motorcycles    Fx ZF3.3                                 Enduro                         0CC Electric,0CC,0,2016,2016,0,Enduro,Electric,Automatic,0,,0,0,,N,,,NULL,Enduro,0CC Electric,Zero Motorcycles    Fx ZF3.3,0
82800123,BI,Zero Motorcycles,Fxs ZF3.3,Enduro,Zero Motorcycles    Fxs ZF3.3                                Enduro                         0CC Electric,0CC,0,2016,2016,0,Enduro,Electric,Automatic,0,,0,0,,N,,,NULL,Enduro,0CC Electric,Zero Motorcycles    Fxs ZF3.3,0
82800124,BI,Zero Motorcycles,Fxs ZF6.5,Enduro,Zero Motorcycles    Fxs ZF6.5                                Enduro                         0CC Electric,0CC,0,2016,2016,0,Enduro,Electric,Automatic,0,,0,0,,N,,,NULL,Enduro,0CC Electric,Zero Motorcycles    Fxs ZF6.5,0
82810001,BI,Sinnis,Apache 125,Enduro,Sinnis              Apache 125                               Enduro                         124CC Petrol,124CC,124,2007,2016,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,124CC Petrol,Sinnis              Apache 125,0
82810002,BI,Sinnis,Apache 200,Enduro,Sinnis              Apache 200                               Enduro                         198CC Petrol,198CC,198,2007,2010,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,198CC Petrol,Sinnis              Apache 200,0
82810003,BI,Sinnis,Blade 125,Dual-purpose,Sinnis              Blade 125                                Dual-purpose                   124CC Petrol,124CC,124,2007,2016,0,Dual-purpo,Petrol,Manual,0,,0,0,,N,,,NULL,Dual-purpose,124CC Petrol,Sinnis              Blade 125,0
82810004,BI,Sinnis,Blade 200,Dual-purpose,Sinnis              Blade 200                                Dual-purpose                   198CC Petrol,198CC,198,2007,2010,0,Dual-purpo,Petrol,Manual,0,,0,0,,N,,,NULL,Dual-purpose,198CC Petrol,Sinnis              Blade 200,0
82810005,BI,Sinnis,Breeze 110,Scooter,Sinnis              Breeze 110                               Scooter                        109CC Petrol,109CC,109,2007,2009,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,109CC Petrol,Sinnis              Breeze 110,0
82810006,BI,Sinnis,Eagle 125,Scooter,Sinnis              Eagle 125                                Scooter                        124CC Petrol,124CC,124,2009,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Sinnis              Eagle 125,0
82810007,BI,Sinnis,Eagle 50,Scooter,Sinnis              Eagle 50                                 Scooter                        49CC Petrol,49CC,49,2009,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Eagle 50,0
82810008,BI,Sinnis,Falcon 50,Scooter,Sinnis              Falcon 50                                Scooter                        49CC Petrol,49CC,49,2007,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Falcon 50,0
82810009,BI,Sinnis,Ghost 50,Scooter,Sinnis              Ghost 50                                 Scooter                        49CC Petrol,49CC,49,2006,2010,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Ghost 50,0
82810010,BI,Sinnis,Hawk 50,Scooter,Sinnis              Hawk 50                                  Scooter                        49CC Petrol,49CC,49,2007,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Hawk 50,0
82810011,BI,Sinnis,Jet 50,Scooter,Sinnis              Jet 50                                   Scooter                        49CC Petrol,49CC,49,2007,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Jet 50,0
82810012,BI,Sinnis,Matrix 125,Scooter,Sinnis              Matrix 125                               Scooter                        124CC Petrol,124CC,124,2006,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Sinnis              Matrix 125,0
82810013,BI,Sinnis,Matrix 50,Scooter,Sinnis              Matrix 50                                Scooter                        49CC Petrol,49CC,49,2006,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Matrix 50,0
82810014,BI,Sinnis,Matrix Ii 125,Scooter,Sinnis              Matrix Ii 125                            Scooter                        124CC Petrol,124CC,124,2009,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Sinnis              Matrix Ii 125,0
82810015,BI,Sinnis,Max 125,Commuter,Sinnis              Max 125                                  Commuter                       124CC Petrol,124CC,124,2007,2013,0,Commuter,Petrol,Manual,0,,0,0,,N,,,NULL,Commuter,124CC Petrol,Sinnis              Max 125,0
82810016,BI,Sinnis,Nitro 125,Scooter,Sinnis              Nitro 125                                Scooter                        124CC Petrol,124CC,124,2006,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Sinnis              Nitro 125,0
82810017,BI,Sinnis,Nitro 50,Scooter,Sinnis              Nitro 50                                 Scooter                        49CC Petrol,49CC,49,2006,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Nitro 50,0
82810018,BI,Sinnis,Pioneer 125,Scooter,Sinnis              Pioneer 125                              Scooter                        124CC Petrol,124CC,124,2006,2010,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Sinnis              Pioneer 125,0
82810019,BI,Sinnis,Pioneer 50,Scooter,Sinnis              Pioneer 50                               Scooter                        49CC Petrol,49CC,49,2006,2010,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Pioneer 50,0
82810020,BI,Sinnis,Stealth 125,Naked,Sinnis              Stealth 125                              Naked                          124CC Petrol,124CC,124,2007,2016,0,Naked,Petrol,Manual,0,,0,0,,N,,,NULL,Naked,124CC Petrol,Sinnis              Stealth 125,0
82810021,BI,Sinnis,Stealth 200,Naked,Sinnis              Stealth 200                              Naked                          198CC Petrol,198CC,198,2008,2010,0,Naked,Petrol,Manual,0,,0,0,,N,,,NULL,Naked,198CC Petrol,Sinnis              Stealth 200,0
82810022,BI,Sinnis,Strike 50,Scooter,Sinnis              Strike 50                                Scooter                        49CC Petrol,49CC,49,2009,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Strike 50,0
82810023,BI,Sinnis,Sublime 125,Scooter,Sinnis              Sublime 125                              Scooter                        124CC Petrol,124CC,124,2006,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Sinnis              Sublime 125,0
82810024,BI,Sinnis,Vista 125,Cruiser,Sinnis              Vista 125                                Cruiser                        124CC Petrol,124CC,124,2007,2016,0,Cruiser,Petrol,Manual,0,,0,0,,N,,,NULL,Cruiser,124CC Petrol,Sinnis              Vista 125,0
82810025,BI,Sinnis,Trackstar,Commuter,Sinnis              Trackstar                                Commuter                       124CC Petrol,124CC,124,2010,2016,0,Commuter,Petrol,Manual,0,,0,0,,N,,,NULL,Commuter,124CC Petrol,Sinnis              Trackstar,0
82810026,BI,Sinnis,Eco City 125,Scooter,Sinnis              Eco City 125                             Scooter                        124CC Petrol,124CC,124,2010,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,124CC Petrol,Sinnis              Eco City 125,0
82810027,BI,Sinnis,Apache 250 Ie,Enduro,Sinnis              Apache 250 Ie                            Enduro                         249CC Petrol,249CC,249,2011,2016,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,249CC Petrol,Sinnis              Apache 250 Ie,0
82810028,BI,Sinnis,Gt 250 Ie,Scooter,Sinnis              Gt 250 Ie                                Scooter                        249CC Petrol,249CC,249,2011,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,249CC Petrol,Sinnis              Gt 250 Ie,0
82810029,BI,Sinnis,Stealth 250,Naked,Sinnis              Stealth 250                              Naked                          249CC Petrol,249CC,249,2011,2016,0,Naked,Petrol,Manual,0,,0,0,,N,,,NULL,Naked,249CC Petrol,Sinnis              Stealth 250,0
82810030,BI,Sinnis,Flair,Moped,Sinnis              Flair                                    Moped                          49CC Petrol,49CC,49,2012,2016,0,Moped,Petrol,Automatic,0,,0,0,,N,,,NULL,Moped,49CC Petrol,Sinnis              Flair,0
82810031,BI,Sinnis,Phoenix,Scooter,Sinnis              Phoenix                                  Scooter                        49CC Petrol,49CC,49,2012,2016,0,Scooter,Petrol,Automatic,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Sinnis              Phoenix,0
